Fr,ch0,ch1,ch2,ch3,ch4,ch5, ch0 , ch1 , ch2 , ch3 , ch4 , ch5 
1307,0.124685322,0.009606441,0.016685979,0.054718138,0.08443574,0.039961956,0.098481737,0.071189993,0.058157909,0.034132194,0.081112697,0.070008406
1308,0.183638204,0.149693762,0.06808778,0.121398153,0.105129128,0.11469568,0.283504801,0.361148266,0.159772122,0.084016457,0.168682277,0.063705673
1309,0.272562569,0.337705885,0.302172211,0.443601792,0.202542829,0.194750132,0.312208125,0.34743217,0.304076028,0.282433343,0.165522168,0.111845754
1310,0.595359053,0.282373112,0.417406439,0.327562187,0.704504049,0.199412505,0.477354615,0.212447752,0.24634438,0.337408963,0.396226404,0.13767167
1311,0.798456386,0.190285475,0.217033091,0.052225046,0.917947147,0.188829991,1.084562733,0.159580383,0.319180169,0.217866642,0.767172098,0.15497387
1312,0.662783326,0.570469367,1.390847407,0.67752076,0.9868176,0.439283882,1.58790449,0.411719436,1.028010335,0.444377968,0.690278365,0.360755879
1313,0.481974877,0.579062248,0.539741032,0.741959388,0.276615745,0.620198224,0.795119105,0.442507665,0.324446733,0.637045498,0.235538045,0.472873863
1314,0.657926502,0.578528006,0.414650212,0.337613474,0.648899701,0.775885118,0.470829769,0.299327991,0.272155593,0.304343485,0.58457446,0.561323734
1315,0.83417811,0.453136627,1.008209127,0.590751862,0.372889996,0.452296716,0.752222918,0.273090443,0.673030648,0.417653562,0.369629827,0.353690269
1316,0.273411238,0.16368056,0.468004857,0.463754706,0.291895171,0.45597032,0.43487908,0.123395719,0.31047214,0.262118998,0.164741888,0.404927721
1317,0.047688508,0.094157112,0.117376066,0.183312624,0.271274729,0.206637712,0.120135901,0.0937892,0.144062537,0.107060529,0.229287152,0.2266816
1318,0.015245167,0.042921626,0.06155549,0.04582483,0.073219256,0.036527844,0.0495609,0.064847634,0.049392149,0.037413738,0.149577042,0.044678399
1319,0.012195299,0.01272436,0.022334029,0.01047062,0.008950459,0.006320315,0.017133056,0.02069093,0.013679248,0.016474934,0.023646774,0.007477676
1320,0.005331847,0.008553674,0.00270128,0.00977459,0.001146009,0.000682722,0.006294854,0.011900188,0.001513743,0.01016658,0.001348508,0.002748141
1321,0.025359946,0.025350057,0.035063872,0.008983746,0.008624558,0.003909072,0.060603739,0.036777758,0.029016395,0.01479749,0.005101625,0.006333562
1322,0.0425631,0.053895797,0.074414376,0.023849932,0.07529699,0.02102339,0.122088244,0.08344759,0.077499386,0.036745814,0.04156609,0.026522139
1323,0.17298582,0.043373594,0.050359016,0.074731817,0.182916799,0.00738239,0.137066842,0.060073624,0.057296625,0.046597654,0.123837366,0.054393481
1324,0.194283726,0.074966928,0.062494366,0.124476731,0.113103824,0.032594041,0.165791774,0.044498522,0.037827558,0.074912189,0.099513402,0.055483581
1325,0.537216787,0.176980431,0.148012157,0.39930606,0.258878692,0.180740489,0.348743334,0.196894794,0.104711631,0.244122934,0.205698116,0.21850205
1326,0.463353406,0.214285354,0.101978183,0.525939118,0.317690136,0.155085614,0.432537143,0.274837284,0.164225871,0.288714913,0.260813863,0.389739074
1327,0.375854556,0.027655981,0.036978385,0.293811913,0.341974773,0.129171177,0.553700464,0.094676516,0.094291549,0.193846809,0.261111454,0.223465218
1328,0.268940725,0.09164768,0.211647133,0.048337277,0.261049398,0.276950234,0.276444762,0.157601005,0.129784654,0.072396425,0.443163617,0.348625525
1329,0.101197873,0.029697888,0.40749572,0.091387996,0.096976536,0.1640865,0.122693769,0.095426047,0.205683528,0.067227437,0.290793928,0.24882858
1330,0.032041976,0.009514774,0.266946883,0.059186437,0.065899,0.300484385,0.104677698,0.080930021,0.192074146,0.076097537,0.084849032,0.221398302
1331,0.163604199,0.032565069,0.162265571,0.062403695,0.069925119,0.254675229,0.332283309,0.096964572,0.205042536,0.111471776,0.047341716,0.134816719
1332,0.148196898,0.070863233,0.147581571,0.086250763,0.014079679,0.093851095,0.253319343,0.059201211,0.112938466,0.062835881,0.018377892,0.05820303
1333,0.067346406,0.042756583,0.063811925,0.026575636,0.037550993,0.004248656,0.102336955,0.037134107,0.040216273,0.018758855,0.027388392,0.006236396
1334,0.010118868,0.006028609,0.002592326,0.002473759,0.029630126,0.007490887,0.013366935,0.011880704,0.00396334,0.005982419,0.018271123,0.004349246
1335,0.002922656,0.000865636,0.002132072,0.001529218,0.003245722,0.001917984,0.001868357,0.001681301,0.00148437,0.000903729,0.002408725,0.001822141
1336,0.041572565,0.010347018,0.014563411,0.010740431,0.002445978,0.005246277,0.024722907,0.008884358,0.010994849,0.012111487,0.004407227,0.003604854
1337,0.06108753,0.02203472,0.006146329,0.01477184,0.015069967,0.003810817,0.062885144,0.017050474,0.01644327,0.019418192,0.015459261,0.007545518
1338,0.241577427,0.019684119,0.050989428,0.008404149,0.027509365,0.062182315,0.148362204,0.013127153,0.037189842,0.018605639,0.046902644,0.051870788
1339,0.509863871,0.035025447,0.092620254,0.086544179,0.029625597,0.02713841,0.312780848,0.018904998,0.067386168,0.082185247,0.049833293,0.031491968
1340,0.281515194,0.157997324,0.092675481,0.342185757,0.028815677,0.033735804,0.200024042,0.091441701,0.089820604,0.195528099,0.039238152,0.060538561
1341,0.133446051,0.129551395,0.221317389,0.230782511,0.13179303,0.095217265,0.121273143,0.104924686,0.156149138,0.143689811,0.110541896,0.156013501
1342,0.054612316,0.034726245,0.256093915,0.034526308,0.056020578,0.0752795,0.109542478,0.101023281,0.14943956,0.05347504,0.051178959,0.087171198
1343,0.061265977,0.045446144,0.254450353,0.012601242,0.020360622,0.196258049,0.102840206,0.040206478,0.137007784,0.018128002,0.023353559,0.134357097
1344,0.16712931,0.043565618,0.096463717,0.015551982,0.065096528,0.124534699,0.118229065,0.035658781,0.063167374,0.012226804,0.099867885,0.112159469
1345,0.203490448,0.035000927,0.045233876,0.02049089,0.120197749,0.021715019,0.15552459,0.058122345,0.065648917,0.012120131,0.091768898,0.021551825
1346,0.08839647,0.032886042,0.053516091,0.050273659,0.021854701,0.010782806,0.115672233,0.1016402,0.077965781,0.036339673,0.019999267,0.068770732
1347,0.041768169,0.017852428,0.025976303,0.045613357,0.025435357,0.010231475,0.048968076,0.062484437,0.034877923,0.031257579,0.032526781,0.045547156
1348,0.006441247,0.036781872,0.004774557,0.022440328,0.056894457,0.001409012,0.005218196,0.024707221,0.007165668,0.016085588,0.041461824,0.004794249
1349,0.003702657,0.009455051,0.004603359,0.010249151,0.014227239,0.000451652,0.004968452,0.00681358,0.003035125,0.008947794,0.007503758,0.001089602
1350,0.001040141,0.000496561,0.000480447,0.000929397,0.001005027,0.00082128,0.00065875,0.001222302,0.000746266,0.000903892,0.001183998,0.000844628
1351,0.001930625,0.003113407,0.002046409,0.004068814,0.004077186,0.003991434,0.004487506,0.005337752,0.001386103,0.004402903,0.002325463,0.004290559
1352,0.01063033,0.027292019,0.013447629,0.01097724,0.007999957,0.005909795,0.014094728,0.016725629,0.010530509,0.009068416,0.006642636,0.00936536
1353,0.036069987,0.082724925,0.037103715,0.005934369,0.051232861,0.037136485,0.030491665,0.05012485,0.030212642,0.007580481,0.032577481,0.032024109
1354,0.111651768,0.066689451,0.10266807,0.004570899,0.03889083,0.032027261,0.063979239,0.060750162,0.067644424,0.007481368,0.048145599,0.035327324
1355,0.160657995,0.085563533,0.084347062,0.01902071,0.005515969,0.033874357,0.092058082,0.081919712,0.052017731,0.010023604,0.026214627,0.036318196
1356,0.113960064,0.038861153,0.019234183,0.017846178,0.008510771,0.024505802,0.072695053,0.050381285,0.026294298,0.02310743,0.020891367,0.04170112
1357,0.097160286,0.015749534,0.018216029,0.016548053,0.009611908,0.052437261,0.120648745,0.017796812,0.042116008,0.046579958,0.029237822,0.066643134
1358,0.068500286,0.030315286,0.018094221,0.022603782,0.004783369,0.050534759,0.155301696,0.035683132,0.024145046,0.047872843,0.033954334,0.055941516
1359,0.010147096,0.032021717,0.025537831,0.020525433,0.045091729,0.037252583,0.091044169,0.043062296,0.02872634,0.029509234,0.037757951,0.050385455
1360,0.057981317,0.017841322,0.03667122,0.021845487,0.075724272,0.032428561,0.125059241,0.037333654,0.053736111,0.018174373,0.047195113,0.04440147
1361,0.092449141,0.008748482,0.049186225,0.023341071,0.076861901,0.018844643,0.064787687,0.02438902,0.051320039,0.013252612,0.046196511,0.022019257
1362,0.018461302,0.002530138,0.020993013,0.009417434,0.033963318,0.006773936,0.016389515,0.006222848,0.029351347,0.006018024,0.020849757,0.011421297
1363,0.006025189,0.000862663,0.004148323,0.001588419,0.009561249,0.004458694,0.005880818,0.001308935,0.013253051,0.001959769,0.00813125,0.006156313
1364,0.001892037,0.000789276,0.002328497,0.001073227,0.001644113,0.00171867,0.001278071,0.001337866,0.004978442,0.00218392,0.001393138,0.001669797
1365,0.000173057,0.000287013,0.000276982,0.000133597,0.000284979,4.6069E-05,0.000534351,0.00022081,0.000312352,0.00033706,0.000186248,0.00022946
1366,0.00130717,0.000668803,0.000966081,0.002840017,0.00199639,0.000345805,0.003363262,0.001329496,0.000899427,0.001575801,0.001060916,0.000871944
1367,0.007751351,0.004860868,0.007024123,0.007498282,0.005442566,0.00308663,0.007140512,0.004991811,0.005983041,0.004087678,0.003523259,0.00264138
1368,0.033708579,0.005877741,0.013420311,0.003181827,0.026242713,0.011804011,0.018762165,0.005258928,0.010956858,0.004472466,0.020962424,0.006624587
1369,0.028900849,0.014291029,0.028418446,0.007070169,0.051722643,0.02228354,0.024752815,0.011292855,0.025716558,0.00761566,0.042843012,0.016886965
1370,0.03340546,0.048332133,0.019975436,0.02136626,0.04881408,0.031926843,0.032283724,0.032944554,0.016153569,0.015283871,0.03162011,0.024035088
1371,0.023434496,0.048517797,0.033497458,0.018479206,0.034257927,0.034975185,0.047348471,0.03707101,0.039832357,0.011573013,0.029342043,0.029546785
1372,0.008710732,0.02789125,0.029267275,0.014813106,0.01025982,0.016349419,0.055180611,0.027999741,0.026140838,0.013290326,0.024863072,0.019367466
1373,0.029727635,0.037071575,0.012522771,0.00379921,0.031105117,0.019219119,0.035493396,0.029483073,0.012999267,0.011836302,0.025262757,0.012987315
1374,0.018378728,0.013847188,0.019107673,0.011047179,0.044835064,0.01033607,0.024762422,0.015526488,0.013575463,0.015206372,0.024919001,0.010993185
1375,0.00435573,0.000777079,0.027671493,0.005990837,0.018207317,0.02920764,0.010682703,0.006635299,0.02161684,0.012212406,0.010726206,0.019453451
1376,0.000981948,0.000734645,0.014281723,0.015411772,0.015096351,0.006386977,0.005138472,0.003286784,0.01139278,0.011394404,0.0096046,0.003507232
1377,0.002591128,0.000379367,0.009300503,0.006817038,0.008672671,0.007862494,0.002361927,0.004082121,0.005328807,0.005389189,0.005197252,0.005795953
1378,0.002810442,0.000819524,0.002995692,0.000907351,0.004096018,0.004829851,0.003690284,0.002323593,0.002088956,0.001061667,0.002273926,0.003253586
1379,0.001763324,0.001320379,0.001548066,0.000717754,0.002354974,0.001126451,0.001947112,0.001859877,0.000980611,0.000756069,0.001332126,0.00098961
1380,0.000982769,0.000909649,0.000490867,7.78197E-05,0.000146852,0.000205391,0.000678387,0.000656369,0.000348157,0.00016944,0.000133562,0.000119796
1381,0.001042304,0.001506645,0.000793313,0.000351154,0.002792695,0.001321043,0.001640731,0.000912658,0.000693905,0.000438095,0.002023785,0.001230207
1382,0.004208345,0.0043243,0.001115566,0.002428369,0.009642021,0.003095243,0.00491279,0.002716925,0.001790753,0.003233519,0.007037931,0.00378537
1383,0.014653925,0.00727857,0.002800277,0.004413134,0.007470381,0.002153541,0.01491459,0.006806923,0.003124782,0.004318891,0.008639952,0.002629568
1384,0.022034033,0.007351765,0.005893275,0.011221465,0.005645759,0.003747382,0.019867168,0.005979655,0.005947856,0.007786617,0.008207595,0.003454134
1385,0.032691755,0.019741358,0.010029938,0.021466843,0.013972063,0.004852136,0.023187488,0.013758992,0.007862201,0.012906608,0.013421804,0.008697764
1386,0.031157437,0.026431894,0.015832497,0.007083631,0.02463573,0.008913386,0.021128057,0.015601316,0.008911582,0.007148833,0.018556072,0.016324196
1387,0.029427733,0.004419226,0.011372201,0.002045609,0.026017001,0.012868197,0.030709713,0.007055249,0.008528753,0.006484199,0.020553398,0.016062415
1388,0.019434163,0.003612328,0.005444081,0.003307281,0.013871612,0.006081773,0.025563574,0.004439674,0.010780655,0.00822703,0.019598863,0.005286971
1389,0.017623618,0.010945576,0.006719949,0.007313063,0.016764475,0.016847664,0.015358311,0.006518555,0.012510888,0.004626524,0.011711693,0.013315758
1390,0.02683383,0.026435995,0.021150838,0.01809058,0.009659842,0.012658983,0.017094026,0.016832627,0.012029526,0.01428294,0.010329682,0.009122061
1391,0.031301634,0.020792357,0.036669795,0.033843568,0.007398594,0.008338537,0.022248021,0.013454416,0.019685712,0.023693525,0.007787939,0.00566562
1392,0.01226519,0.008506907,0.01707795,0.019328691,0.00548033,0.0023657,0.013988046,0.005186029,0.01034528,0.015311149,0.004477426,0.001984908
1393,0.003041837,0.002378865,0.003081638,0.002272183,0.002280821,0.000272308,0.005371351,0.001621706,0.002278553,0.003359979,0.001405029,0.000248753
1394,0.001186871,0.000525579,0.001133089,0.000256755,0.00022346,0.0002846,0.001365344,0.000437101,0.00066988,0.000576631,0.00022198,0.000410427
1395,0.000130615,4.12193E-05,0.000377109,0.000138691,7.96668E-05,0.000155569,0.000256911,9.37701E-05,0.000255874,0.000172629,0.000172381,0.000258479
1396,0.000755142,0.000612114,0.000575535,0.000321753,0.000787111,0.000184979,0.000824584,0.000392039,0.000623295,0.000235276,0.000712866,0.000378939
1397,0.00511524,0.001523994,0.00016099,0.000944645,0.000855739,0.000394425,0.003142198,0.000809858,0.000717161,0.000643557,0.000965192,0.000781366
1398,0.013189032,0.001108498,0.000887178,0.002226181,0.000642563,0.001030742,0.009437282,0.001925654,0.002181983,0.001700683,0.000598799,0.001420442
1399,0.009541059,0.00313259,8.25708E-05,0.002098012,0.006075646,0.002858278,0.01611822,0.006942935,0.00658547,0.003701681,0.003598452,0.001661682
1400,0.007604222,0.006516072,0.004994407,0.000373579,0.006554986,0.00195084,0.01374765,0.007440738,0.007700302,0.002698109,0.004784675,0.002082933
1401,0.005522971,0.000604571,0.013650726,0.000612046,0.006542922,0.002874555,0.009933055,0.002089291,0.007516795,0.001351231,0.006262526,0.003257254
1402,0.005278305,0.006953584,0.006411508,0.00511758,0.019948343,0.006232109,0.004716085,0.004128245,0.004002492,0.006136548,0.01220498,0.004225132
1403,0.009613025,0.011791635,0.003381979,0.007988405,0.019882337,0.01408584,0.01014136,0.008651997,0.002970638,0.011197674,0.013003868,0.010318652
1404,0.022083446,0.005209416,0.001638456,0.002597507,0.006066417,0.009966477,0.015858791,0.005550938,0.001404359,0.006301794,0.006134774,0.008046967
1405,0.020110125,0.002449305,0.00171343,0.004049716,0.000693511,0.004540956,0.015130716,0.003775595,0.003349021,0.004629525,0.002895758,0.003077569
1406,0.006460153,0.002694634,0.004660384,0.002277005,0.000267983,0.001970131,0.007231995,0.00305024,0.005020178,0.002609225,0.001484419,0.001691556
1407,0.001874822,0.001681144,0.004296325,0.000783193,0.000436966,0.001863971,0.001780205,0.001053228,0.002249102,0.000922295,0.000813363,0.001990684
1408,0.00015219,0.001090253,0.002334806,0.000805208,0.001307085,0.001057391,0.00090681,0.000938003,0.001482112,0.000911506,0.001039943,0.000963482
1409,0.000415925,0.000123464,0.000595121,0.000221944,0.000492818,0.000172948,0.00038458,0.00020721,0.000382536,0.000344373,0.000481032,0.000138619
1410,0.000125147,0.00010314,6.25762E-05,9.53076E-06,7.99859E-05,3.61004E-05,7.71615E-05,8.17763E-05,5.11421E-05,2.79414E-05,7.92274E-05,2.84509E-05
1411,0.000149123,0.000389637,0.0002933,0.000155521,0.00013291,0.000368551,0.000549426,0.000454096,0.00022102,0.000212352,0.000244863,0.000349659
1412,0.001567182,0.001029234,0.001174546,0.000290064,0.000319628,0.000346021,0.002258175,0.001009755,0.000869947,0.000441996,0.000535692,0.00075593
1413,0.004924703,0.00205565,0.003662931,0.001643413,0.000653134,0.000449052,0.00373315,0.00215633,0.00200885,0.001376351,0.000875632,0.001531486
1414,0.004574073,0.004675128,0.001936402,0.000574192,0.001503246,0.000676217,0.005076324,0.003168386,0.001368053,0.003390238,0.001347828,0.001450824
1415,0.003096403,0.005012898,0.000585742,0.001208074,0.000419259,0.001293247,0.004292972,0.003626007,0.001047213,0.001528792,0.001738569,0.00098485
1416,0.010141922,0.000234577,0.003097475,0.00627931,0.002380522,0.001039105,0.007239124,0.003826435,0.002840181,0.006534089,0.002504859,0.000770214
1417,0.005814152,0.004357757,0.00470892,0.00654174,0.003363617,0.001529338,0.005709646,0.005282671,0.003291397,0.006716114,0.002655777,0.001381041
1418,0.001318946,0.00154769,0.005118207,0.003522902,0.001528884,0.00248418,0.003944916,0.00261868,0.004166806,0.003306438,0.002948698,0.002596186
1419,0.000190327,0.002248915,0.004736187,0.001596299,0.00212746,0.003600981,0.002628356,0.003288281,0.00633503,0.001759871,0.003526564,0.002464701
1420,0.001496392,0.000814598,0.000477378,0.004003762,0.001443632,0.006434948,0.002109384,0.003700581,0.002258721,0.003968368,0.002018207,0.003297513
1421,0.003816929,0.001826132,0.001463809,0.00291196,0.000506275,0.008788537,0.002499096,0.002585392,0.001207986,0.00254729,0.000889055,0.004719981
1422,0.002653923,0.001525065,0.001549724,0.001278998,0.001255713,0.004136337,0.001659763,0.00139109,0.000995758,0.000777467,0.001011828,0.002653697
1423,0.000465309,0.000771563,0.000448305,0.000352565,0.000376025,0.00029892,0.000671091,0.00096132,0.00042345,0.000366273,0.00026834,0.000342044
1424,0.000165177,0.000137008,4.5838E-05,0.000301606,3.5684E-05,5.75135E-05,0.000189549,0.000139937,4.71665E-05,0.0002713,5.42357E-05,0.000136499
